timestamp,initialpose_x,initialpose_y,initialpose_z,initialpose_qx,initialpose_qy,initialpose_qz,initialpose_qw,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-22 14:43:46.500,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:46.600,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:46.700,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:46.800,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:46.900,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.000,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.100,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.200,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.300,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.400,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.500,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.600,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.700,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.800,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:47.900,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.000,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.100,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.200,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.300,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.400,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.500,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.600,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.700,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.800,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:48.900,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:49.000,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:49.100,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:49.200,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:49.300,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.7429678467588827,-3.2037075730471334,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
