timestamp,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-20 13:10:26.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:26.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:27.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
